species	x	y
bkg	-50.932831	-10.66249
bkg	-56.793299	-21.577423
bkg	-50.745805	-15.398817
bkg	-48.713828	-19.050572
bkg	-52.517647	-16.335356
bkg	-55.680776	-14.271911
bkg	-44.762566	-5.600617
bkg	-47.379859	-14.62558
bkg	-45.711072	-15.366188
bkg	-44.941125	-9.964274
bkg	-44.256396	-19.068536
bkg	-47.85674	-17.303255
bkg	-48.712353	-14.428615
bkg	-50.79811	-11.589205
bkg	-52.406667	-20.697606
bkg	-56.063492	-14.008368
bkg	-55.500984	-13.911107
bkg	-53.977596	-21.680413
bkg	-45.343384	-6.99993
bkg	-44.717508	-13.130315
bkg	-44.512828	-8.213139
bkg	-46.273485	-6.022113
bkg	-58.822325	-13.660446
bkg	-45.651763	-17.693896
bkg	-52.991268	-18.754234
bkg	-42.541326	-17.394168
bkg	-49.458807	-18.129055
bkg	-52.50117	-14.438628
bkg	-47.940518	-9.994898
bkg	-49.112907	-17.04039
bkg	-50.745692	-22.524979
bkg	-47.314615	-13.178197
bkg	-49.022428	-15.203875
bkg	-47.424725	-17.570412
bkg	-46.801066	-17.458654
bkg	-51.353389	-19.774335
bkg	-47.025327	-12.260946
bkg	-50.696818	-15.480696
bkg	-44.564627	-5.780897
bkg	-46.64735	-15.984773
bkg	-49.969147	-13.081774
bkg	-47.823715	-11.731074
bkg	-49.602756	-15.709763
bkg	-50.789554	-10.923185
bkg	-51.714877	-17.513979
bkg	-54.198136	-16.637953
bkg	-44.213722	-3.994819
bkg	-43.88349	-16.552607
bkg	-54.909431	-21.183469
bkg	-46.84051	-16.080703
bkg	-47.999023	-21.199492
bkg	-49.35481	-16.793794
bkg	-44.5321	-11.208231
bkg	-46.017671	-20.089211
bkg	-46.907948	-5.999637
bkg	-52.620217	-16.62364
bkg	-47.832674	-21.576491
bkg	-44.258284	-11.398566
bkg	-58.29247	-13.376352
bkg	-49.89527	-13.370313
bkg	-44.50588	-3.546064
bkg	-54.74341	-20.466387
bkg	-47.085532	-22.612456
bkg	-44.890771	-16.309936
bkg	-51.181208	-13.713543
bkg	-48.749758	-12.804994
bkg	-43.851935	-13.780222
bkg	-47.163986	-21.419341
bkg	-50.600536	-17.006185
bkg	-49.960856	-10.867894
bkg	-52.866267	-15.846932
bkg	-58.839624	-12.277148
bkg	-45.621587	-15.784343
bkg	-46.884355	-13.969396
bkg	-47.842698	-13.679663
bkg	-48.298642	-13.352036
bkg	-55.799959	-12.611484
bkg	-46.118055	-11.651211
bkg	-59.088155	-14.359794
bkg	-42.82848	-14.985786
bkg	-47.874776	-18.52198
bkg	-50.86266	-19.095777
bkg	-49.518508	-22.702996
bkg	-46.872042	-9.484124
bkg	-47.146204	-6.564587
bkg	-47.351094	-15.206912
bkg	-53.114151	-18.248886
bkg	-51.232788	-12.343629
bkg	-51.706869	-18.232677
bkg	-46.35516	-11.631947
bkg	-49.752944	-24.225711
bkg	-44.519411	-17.834125
bkg	-46.897899	-20.273187
bkg	-47.213178	-12.128809
bkg	-43.511996	-15.78405
bkg	-46.672663	-8.14682
bkg	-45.77437	-9.916208
bkg	-46.990582	-7.557872
bkg	-52.962982	-18.996874
bkg	-46.660961	-13.857903
bkg	-45.720373	-8.959737
bkg	-45.139682	-8.872264
bkg	-53.74558	-15.944261
bkg	-46.635678	-8.173915
bkg	-54.424794	-16.613305
bkg	-52.41899	-17.65121
bkg	-44.970586	-15.509213
bkg	-48.524742	-16.630801
bkg	-43.284699	-6.453151
bkg	-51.164388	-10.812417
bkg	-43.431957	-8.575038
bkg	-53.855421	-14.888562
bkg	-52.098846	-18.426078
bkg	-46.148875	-9.7098
bkg	-47.688363	-9.215876
bkg	-50.215763	-9.832215
bkg	-47.477571	-15.559703
bkg	-56.906449	-15.842985
bkg	-43.120927	-4.797748
bkg	-48.212217	-12.853648
bkg	-51.894149	-19.158601
bkg	-43.590664	-8.500941
bkg	-51.972459	-18.244739
bkg	-46.924886	-17.772295
bkg	-45.834001	-14.545762
bkg	-55.716361	-15.848742
bkg	-43.462998	-5.728031
bkg	-47.748488	-13.599744
bkg	-53.545137	-18.758004
bkg	-43.89348	-11.622318
bkg	-48.826933	-15.206359
bkg	-48.881071	-22.162686
bkg	-52.723237	-17.526824
bkg	-42.717227	-4.527263
bkg	-46.831495	-8.547164
bkg	-47.406098	-7.978726
bkg	-44.219597	-16.804078
bkg	-44.076304	-18.466052
bkg	-44.914853	-7.487073
bkg	-43.599032	-7.22746
bkg	-46.206869	-13.956919
bkg	-51.070911	-11.220533
bkg	-49.007198	-22.17597
bkg	-50.159509	-24.290969
bkg	-59.201368	-13.896637
bkg	-45.071651	-6.087246
bkg	-43.915408	-13.60186
bkg	-44.141027	-12.616416
bkg	-53.554886	-14.758714
bkg	-44.083808	-15.21351
bkg	-44.906364	-7.451662
bkg	-58.743307	-14.94282
bkg	-50.151637	-16.729985
bkg	-46.420856	-19.091089
bkg	-53.200635	-19.332606
bkg	-50.850787	-14.234474
bkg	-50.061158	-22.629978
bkg	-57.044599	-15.098803
bkg	-48.910786	-23.375067
bkg	-44.601181	-3.65309
bkg	-46.29298	-15.244059
bkg	-52.013943	-16.107532
bkg	-48.204956	-14.014765
bkg	-49.233092	-22.275463
bkg	-49.581773	-18.688658
bkg	-43.648269	-16.177104
bkg	-51.694398	-16.077803
bkg	-45.189046	-13.996895
bkg	-49.28247	-15.542963
bkg	-47.313291	-21.168503
bkg	-44.935889	-19.863856
bkg	-48.115878	-11.395471
bkg	-44.667309	-17.441525
bkg	-49.825897	-16.49148
bkg	-49.407886	-16.460821
bkg	-44.031307	-10.300375
bkg	-47.90252	-22.186162
bkg	-49.868422	-14.963185
bkg	-50.551104	-11.89036
bkg	-46.28585	-12.837393
bkg	-50.901819	-16.966702
bkg	-49.750423	-13.448418
bkg	-50.582233	-17.962971
bkg	-47.930947	-9.954868
bkg	-42.693934	-16.703024
bkg	-43.482409	-19.669065
bkg	-54.405293	-18.308665
bkg	-54.349547	-20.080693
bkg	-57.237451	-21.460104
bkg	-48.832379	-11.251132
bkg	-42.813216	-3.826973
bkg	-46.412175	-16.92908
bkg	-48.407633	-21.750239
bkg	-56.811125	-20.413845
bkg	-48.771639	-16.332622
bkg	-48.920781	-16.019934
bkg	-46.395703	-7.062663
bkg	-52.070009	-16.087443
bkg	-43.589988	-8.537868
bkg	-44.628977	-5.020561
bkg	-50.469308	-22.452421
bkg	-53.490393	-18.5789
bkg	-46.295338	-13.1413
bkg	-54.980971	-16.878861
bkg	-49.6999	-11.673815
bkg	-48.597292	-14.853327
bkg	-46.866036	-6.769272
bkg	-49.832061	-14.732108
bkg	-55.562931	-20.567586
bkg	-52.690887	-13.885732
bkg	-51.080692	-12.905891
bkg	-47.263242	-9.606028
bkg	-47.910239	-21.625323
bkg	-55.681856	-14.802603
bkg	-46.658223	-8.887589
bkg	-46.721014	-20.126852
bkg	-54.47165	-20.20457
bkg	-45.408775	-8.372612
bkg	-47.78337	-15.95298
bkg	-44.555241	-9.038444
bkg	-54.398192	-13.86933
bkg	-59.307682	-11.791455
bkg	-55.050715	-21.190693
bkg	-51.314914	-17.987485
bkg	-49.101711	-20.841171
bkg	-44.788759	-6.982387
bkg	-51.55592	-16.979652
bkg	-51.945855	-19.973779
bkg	-43.491387	-11.275594
bkg	-49.132252	-23.010583
bkg	-47.860269	-7.759545
bkg	-55.122358	-13.887261
bkg	-49.666057	-9.726415
bkg	-44.08592	-8.212922
bkg	-43.518044	-5.473118
bkg	-56.255259	-20.758672
bkg	-53.743657	-18.371997
bkg	-44.283217	-6.391276
bkg	-43.262493	-7.482102
bkg	-50.627155	-16.054667
bkg	-47.60747	-7.504117
bkg	-44.008546	-5.248464
bkg	-44.787949	-16.530498
bkg	-42.328782	-16.437029
bkg	-50.8671	-12.920112
bkg	-49.711839	-10.874081
bkg	-48.893414	-12.918607
bkg	-57.168288	-21.357885
bkg	-57.032222	-15.756582
bkg	-43.947807	-3.03961
bkg	-44.682569	-7.518984
bkg	-54.005322	-14.348194
bkg	-54.053406	-21.559345
bkg	-51.920453	-18.839561
bkg	-55.808294	-14.367302
bkg	-47.86436	-9.318002
bkg	-44.219484	-4.351859
bkg	-44.0167	-18.603161
bkg	-54.410201	-13.859407
bkg	-48.921311	-9.515215
bkg	-49.368959	-9.500883
bkg	-48.357806	-20.056251
bkg	-46.570441	-17.00474
bkg	-57.425249	-13.82265
bkg	-46.574421	-5.46602
bkg	-44.965262	-10.722338
bkg	-50.798934	-13.255247
bkg	-48.305812	-20.697141
bkg	-55.835763	-12.55278
bkg	-43.963772	-8.735203
bkg	-59.385701	-14.332687
bkg	-55.284933	-21.32528
bkg	-47.280584	-7.069754
bkg	-45.826309	-11.685076
bkg	-46.858204	-18.273023
bkg	-52.648322	-16.060966
bkg	-48.145714	-18.248128
bkg	-45.126743	-19.619703
bkg	-49.797569	-10.425122
bkg	-53.538187	-21.47613
bkg	-50.077395	-12.280745
bkg	-44.020362	-6.850139
bkg	-47.005037	-6.902593
bkg	-43.709316	-8.4093
bkg	-46.166248	-17.031512
bkg	-46.082283	-19.521655
bkg	-47.846657	-17.274582
bkg	-43.453504	-4.999738
bkg	-43.643279	-10.633662
bkg	-44.404688	-10.347332
bkg	-44.497845	-7.951704
bkg	-46.388468	-5.905343
bkg	-51.085364	-16.991928
bkg	-54.388707	-16.243903
bkg	-45.420762	-5.853391
bkg	-55.74546	-22.195809
bkg	-47.985039	-11.458033
bkg	-54.95197	-20.816369
bkg	-47.690555	-20.70188
bkg	-52.427261	-14.624376
bkg	-45.228576	-13.76245
bkg	-49.06802	-10.263798
bkg	-56.693562	-13.627435
bkg	-45.999426	-6.884767
bkg	-47.766891	-15.314541
bkg	-49.685039	-12.039259
bkg	-54.863469	-15.228169
bkg	-52.918172	-16.025813
bkg	-53.68307	-20.591399
bkg	-47.823991	-10.390113
bkg	-55.299137	-14.634987
bkg	-48.838396	-21.359794
bkg	-53.945465	-15.393696
bkg	-52.13111	-14.750649
bkg	-52.055049	-19.234227
bkg	-46.348931	-8.3226
bkg	-53.54998	-19.625684
bkg	-53.050445	-18.303706
bkg	-52.445884	-17.155561
bkg	-45.381303	-6.189824
bkg	-43.645443	-16.1236
bkg	-49.127596	-22.456093
bkg	-44.213246	-8.009839
bkg	-44.992358	-5.392005
bkg	-50.833187	-14.650403
bkg	-49.46187	-9.229034
bkg	-49.454748	-18.363343
bkg	-47.236133	-15.972142
bkg	-48.333107	-19.887882
bkg	-48.369294	-18.209035
bkg	-53.35367	-20.886764
bkg	-52.205272	-14.111769
bkg	-45.378369	-9.179791
bkg	-43.106692	-3.07544
bkg	-47.605164	-11.010797
bkg	-49.30871	-22.613846
bkg	-44.508272	-17.908998
bkg	-46.949341	-8.913133
bkg	-45.093039	-18.562074
bkg	-45.126531	-8.94915
bkg	-53.80459	-19.983381
bkg	-47.088993	-11.466312
bkg	-59.096731	-13.897575
bkg	-50.191536	-13.408246
bkg	-45.083814	-19.551275
bkg	-47.996326	-20.057249
bkg	-45.714675	-13.903954
bkg	-57.082176	-20.989287
bkg	-49.169085	-11.104854
bkg	-47.061631	-14.55517
bkg	-46.487384	-8.608293
bkg	-44.422258	-7.055962
bkg	-48.159511	-9.79133
bkg	-45.773387	-20.611992
bkg	-47.100463	-20.865521
bkg	-56.777355	-21.364824
bkg	-53.124563	-19.916922
bkg	-53.087955	-20.660668
bkg	-52.77899	-16.350672
bkg	-48.687659	-11.744056
bkg	-44.310097	-13.744054
bkg	-45.2626	-16.321953
bkg	-47.923504	-13.492244
bkg	-45.357626	-18.070433
bkg	-58.066642	-14.470311
bkg	-48.13358	-17.720398
bkg	-51.06044	-17.335169
bkg	-49.907377	-16.256687
bkg	-48.916225	-15.196224
bkg	-45.586153	-14.96242
bkg	-47.18257	-13.111071
bkg	-47.392943	-9.410408
bkg	-54.178925	-16.150622
bkg	-55.653359	-13.285715
bkg	-51.52206	-15.727203
bkg	-47.025849	-18.492522
bkg	-50.901601	-10.643022
bkg	-44.337128	-15.160589
bkg	-45.73667	-20.403539
bkg	-53.964185	-14.639737
bkg	-53.549213	-18.054625
bkg	-44.145505	-4.65076
bkg	-45.237278	-16.78038
bkg	-46.933676	-15.825915
bkg	-49.724452	-12.720725
bkg	-46.389645	-19.96073
bkg	-53.806997	-15.230739
bkg	-54.213768	-21.46296
bkg	-55.118502	-21.378919
bkg	-53.242723	-14.771214
bkg	-43.578302	-19.273453
bkg	-43.858305	-6.916988
bkg	-48.340871	-10.455944
bkg	-49.038857	-11.943909
bkg	-53.118091	-18.694397
bkg	-47.432729	-17.2899
bkg	-53.351649	-18.971017
bkg	-55.466969	-21.820413
bkg	-46.464642	-12.838178
bkg	-52.931621	-21.539644
bkg	-49.961793	-11.119653
bkg	-51.224758	-13.150671
bkg	-47.720311	-14.008704
bkg	-46.987478	-16.404863
bkg	-47.543416	-17.184778
bkg	-49.266923	-16.03383
bkg	-53.652535	-15.060104
bkg	-44.489907	-10.291545
bkg	-51.079202	-16.211813
bkg	-59.19708	-14.621179
bkg	-44.20013	-9.047643
bkg	-48.436529	-11.892094
bkg	-50.240835	-16.47164
bkg	-52.431923	-14.489263
bkg	-52.328036	-19.326266
bkg	-45.67492	-13.058184
bkg	-45.000512	-9.352682
bkg	-54.321639	-17.303298
bkg	-43.638729	-14.065444
bkg	-51.484352	-16.197073
bkg	-51.626709	-14.526449
bkg	-46.875702	-22.104091
bkg	-43.932118	-11.641208
bkg	-53.308419	-14.092721
bkg	-48.49982	-12.647082
bkg	-52.364526	-14.944001
bkg	-46.120565	-8.464876
bkg	-43.330036	-3.57388
bkg	-58.409461	-12.463277
bkg	-50.518191	-18.181511
bkg	-46.587446	-11.971573
bkg	-54.893854	-15.837207
bkg	-43.735718	-15.784188
bkg	-48.678542	-17.249175
bkg	-48.164465	-13.5481
bkg	-48.258644	-19.423441
bkg	-49.34267	-18.308691
bkg	-49.3251	-18.225296
bkg	-51.267584	-11.320746
bkg	-45.106633	-14.250435
bkg	-47.073968	-17.995703
bkg	-45.257728	-18.941038
bkg	-47.438725	-8.756581
bkg	-50.988991	-10.583474
bkg	-49.563948	-24.15616
bkg	-51.216934	-14.734395
bkg	-45.934269	-12.578571
bkg	-43.730073	-14.538662
bkg	-51.224387	-13.109017
bkg	-48.81922	-9.036414
bkg	-47.647197	-8.831683
bkg	-52.0081	-14.012984
bkg	-48.014488	-11.032398
bkg	-44.043764	-12.294967
bkg	-44.606972	-15.631021
bkg	-47.418894	-17.180964
bkg	-52.066527	-13.907128
bkg	-54.994886	-14.807346
bkg	-46.534022	-6.198781
bkg	-51.818837	-17.588358
bkg	-48.217168	-11.002229
bkg	-48.8396	-11.468304
bkg	-56.905193	-13.815757
bkg	-58.312784	-12.409132
bkg	-48.10029	-7.423546
bkg	-42.323177	-15.608094
bkg	-47.778741	-11.713559
bkg	-45.621018	-10.537463
bkg	-56.49771	-12.700242
bkg	-49.206169	-12.108568
bkg	-46.921825	-17.323034
bkg	-57.056851	-20.598935
bkg	-49.04355	-18.165912
bkg	-47.391852	-13.639369
bkg	-44.826157	-18.06146
bkg	-46.024204	-5.822455
bkg	-48.614407	-19.473874
bkg	-54.880707	-15.729349
bkg	-48.6578	-10.338701
bkg	-54.896203	-15.255652
bkg	-48.41139	-12.212554
bkg	-47.883629	-8.615065
bkg	-45.515275	-11.536131
bkg	-56.443419	-20.446917
bkg	-44.741944	-15.374389
bkg	-45.277235	-7.542011
bkg	-45.20081	-12.903807
bkg	-45.712645	-14.900032
bkg	-56.375669	-15.08351
bkg	-51.494527	-14.451282
bkg	-45.025733	-11.290261
bkg	-44.079572	-8.94388
bkg	-46.668247	-17.881521
bkg	-43.690898	-16.002619
bkg	-44.860286	-17.407915
bkg	-51.669359	-13.750652
bkg	-43.385871	-19.37338
bkg	-43.415779	-19.335079
bkg	-47.776299	-19.80982
bkg	-43.733489	-12.304275
bkg	-55.304907	-13.659567
bkg	-46.844234	-16.775447
bkg	-56.378854	-15.379317
bkg	-48.285647	-7.54857
bkg	-54.688868	-21.651261
bkg	-50.900575	-17.609565
bkg	-45.800391	-17.663056
bkg	-54.367609	-21.238011
bkg	-44.090747	-12.31621
bkg	-55.386681	-15.110312
bkg	-47.107937	-7.73382
bkg	-53.624525	-15.462632
bkg	-52.217845	-13.680588
bkg	-51.199165	-15.789566
bkg	-48.137012	-8.107353
bkg	-50.399996	-12.542596
bkg	-43.484366	-4.150555
bkg	-50.646409	-10.412598
bkg	-46.162547	-10.62562
bkg	-56.708612	-20.404652
bkg	-45.954648	-5.525263
bkg	-50.86358	-16.999178
bkg	-44.780421	-4.776773
bkg	-47.854462	-6.029634
bkg	-44.770801	-16.626492
bkg	-56.500275	-22.051648
bkg	-55.996875	-21.216911
bkg	-43.870216	-19.835831
bkg	-43.889288	-11.433103
bkg	-46.461452	-9.593749
bkg	-45.221738	-14.733996
bkg	-51.306543	-16.410442
bkg	-47.371493	-18.375426
bkg	-52.957906	-20.97061
bkg	-51.456088	-19.834923
bkg	-56.471964	-15.546924
bkg	-48.470415	-12.626676
bkg	-45.21795	-8.493067
bkg	-51.97507	-19.82935
bkg	-44.737048	-13.749378
bkg	-48.446606	-9.48372
bkg	-50.715219	-15.69499
bkg	-49.725985	-14.631702
bkg	-44.543128	-18.399574
bkg	-54.127391	-17.650612
bkg	-44.706012	-8.795382
bkg	-59.420461	-13.978985
bkg	-43.948629	-8.070928
bkg	-46.743347	-8.075593
bkg	-47.221535	-16.061238
bkg	-44.368233	-9.718471
bkg	-54.058936	-21.009087
bkg	-47.116639	-18.730888
bkg	-48.591133	-7.742794
bkg	-47.03889	-12.222098
bkg	-47.681302	-21.270739
bkg	-46.3516	-7.462231
bkg	-46.392952	-10.764498
bkg	-44.971618	-12.396724
bkg	-49.506576	-16.661398
bkg	-54.885351	-22.22679
bkg	-56.794194	-21.609476
bkg	-46.263168	-18.238604
bkg	-50.066714	-15.843351
bkg	-54.744911	-17.380549
bkg	-44.058135	-19.369311
bkg	-44.468374	-18.303484
bkg	-46.792111	-8.080882
bkg	-44.718063	-16.088937
bkg	-45.006481	-7.077855
bkg	-48.013888	-7.301831
bkg	-49.186145	-10.88731
bkg	-43.392525	-8.677928
bkg	-52.619542	-16.065437
bkg	-43.59509	-12.705606
bkg	-49.980154	-18.051097
bkg	-48.356508	-20.315658
bkg	-48.566548	-17.952421
bkg	-46.916887	-15.044045
bkg	-53.690396	-20.482826
bkg	-46.964041	-13.115313
bkg	-46.872373	-15.427115
bkg	-43.527985	-11.197738
bkg	-51.152327	-22.382989
bkg	-51.081502	-14.916541
bkg	-47.520007	-8.150368
bkg	-52.619992	-16.127423
bkg	-49.344421	-10.82516
bkg	-53.787306	-21.069291
bkg	-44.505304	-9.192261
bkg	-50.405063	-16.511484
bkg	-52.763137	-16.658155
bkg	-48.910755	-19.589037
bkg	-48.966079	-9.903835
bkg	-43.286606	-18.122263
bkg	-43.722043	-10.062356
bkg	-47.445317	-12.153775
bkg	-53.680634	-15.835055
bkg	-43.265317	-16.923573
bkg	-47.863736	-20.324701
bkg	-52.991343	-17.61991
bkg	-45.910989	-13.413356
bkg	-52.078234	-13.858517
bkg	-56.701063	-15.813685
bkg	-51.079644	-14.506364
bkg	-51.680878	-20.28134
bkg	-49.948756	-14.501627
bkg	-50.41363	-18.283488
bkg	-54.145465	-15.019259
bkg	-56.261582	-20.873723
bkg	-50.05847	-9.511359
bkg	-56.075089	-22.0523
bkg	-45.273403	-12.192788
bkg	-46.317051	-16.495269
bkg	-47.806757	-13.246858
bkg	-47.131527	-20.846618
bkg	-59.595806	-13.92711
bkg	-49.953421	-20.591653
bkg	-56.570717	-14.097762
bkg	-49.274434	-18.342746
bkg	-46.418135	-14.466662
bkg	-55.259559	-21.037754
bkg	-45.687289	-20.892837
bkg	-53.369828	-15.136741
bkg	-47.454735	-16.670234
bkg	-55.107755	-14.084425
bkg	-54.747338	-12.652721
bkg	-51.927123	-16.438356
bkg	-44.990924	-7.051883
bkg	-44.259341	-6.622719
bkg	-45.826379	-11.605964
bkg	-47.137252	-19.414913
bkg	-49.181946	-24.045049
bkg	-54.459933	-15.130565
bkg	-56.893855	-22.169822
bkg	-42.96003	-10.76477
bkg	-48.300887	-13.006225
bkg	-49.119964	-19.262246
bkg	-51.146723	-11.681371
bkg	-53.800797	-21.058928
bkg	-52.336319	-16.954525
bkg	-49.415525	-22.648577
bkg	-53.313641	-18.191062
bkg	-45.808561	-19.319614
bkg	-46.73365	-9.590111
bkg	-44.321425	-6.911413
bkg	-51.093997	-14.772508
bkg	-51.912249	-16.638159
bkg	-43.655841	-5.197045
bkg	-43.209832	-16.55424
bkg	-52.203004	-19.638655
bkg	-52.264215	-14.746152
bkg	-55.687574	-13.877802
bkg	-46.871116	-10.870753
bkg	-45.829363	-11.908152
bkg	-48.032882	-11.550287
bkg	-46.950054	-15.790553
bkg	-48.469726	-9.761601
bkg	-52.130233	-18.78628
bkg	-54.331343	-18.340548
bkg	-47.71392	-18.961715
bkg	-50.28152	-10.898516
bkg	-57.764686	-13.621913
bkg	-48.915929	-16.034148
bkg	-54.327622	-17.130382
bkg	-48.623171	-9.651205
bkg	-50.9452	-15.561886
bkg	-44.494567	-13.117521
bkg	-52.5941	-18.199279
bkg	-49.482662	-13.899248
bkg	-56.01296	-12.203022
bkg	-53.536298	-20.744216
bkg	-47.657549	-11.560514
bkg	-54.353688	-15.410441
bkg	-44.532732	-6.696385
bkg	-47.223352	-22.180891
bkg	-45.601244	-16.458336
bkg	-52.050244	-19.309955
bkg	-57.156939	-19.988805
bkg	-51.292442	-15.073927
bkg	-52.245981	-16.214407
bkg	-44.176271	-15.828222
bkg	-43.863881	-18.681311
bkg	-49.784351	-16.048985
bkg	-48.672181	-17.558909
bkg	-48.331805	-18.727733
bkg	-46.199579	-9.366143
bkg	-47.782335	-6.381208
bkg	-49.254097	-10.132223
bkg	-47.194936	-9.933514
bkg	-44.975387	-17.478036
bkg	-55.152906	-15.385487
bkg	-44.531157	-5.107356
bkg	-42.727865	-3.156162
bkg	-50.564079	-13.675193
bkg	-51.720112	-14.054811
bkg	-53.277269	-14.000117
bkg	-46.429607	-18.467559
bkg	-47.796654	-10.656437
bkg	-48.049766	-11.923861
bkg	-44.57045	-9.760709
bkg	-47.517204	-18.922257
bkg	-48.140528	-15.184698
bkg	-42.878398	-5.169852
bkg	-46.601506	-11.512496
bkg	-45.139718	-13.702125
bkg	-55.93858	-12.769044
bkg	-48.046798	-21.306667
bkg	-50.101939	-9.901881
bkg	-51.878482	-18.87799
bkg	-59.110143	-13.278918
bkg	-44.545069	-9.931365
bkg	-44.528899	-9.704956
bkg	-48.423427	-22.002139
bkg	-49.952444	-11.573795
bkg	-45.629308	-20.258106
bkg	-50.520589	-10.680749
bkg	-45.93325	-15.462038
bkg	-52.415203	-20.139002
bkg	-45.468911	-17.185894
bkg	-48.990322	-22.53385
bkg	-44.196354	-12.227023
bkg	-46.898905	-19.321882
bkg	-44.350157	-17.001444
bkg	-48.143604	-17.647849
bkg	-54.882406	-20.613593
bkg	-49.282061	-19.715549
bkg	-43.539263	-19.042668
bkg	-44.527935	-18.991832
bkg	-48.541615	-22.08583
bkg	-59.030993	-13.343433
bkg	-48.520384	-17.507274
bkg	-45.225988	-15.756682
bkg	-52.369617	-15.516091
bkg	-52.303654	-21.247506
bkg	-43.80888	-11.27655
bkg	-47.665507	-18.998272
bkg	-47.465504	-15.95109
bkg	-50.370827	-12.151727
bkg	-44.957801	-10.245327
bkg	-52.752606	-14.997147
bkg	-50.535715	-11.24209
bkg	-48.983195	-14.004426
bkg	-44.540848	-19.708052
bkg	-50.914126	-17.285093
bkg	-44.248833	-10.974537
bkg	-47.346276	-16.583542
bkg	-58.843933	-11.73933
bkg	-51.88927	-19.422863
bkg	-44.849362	-17.263785
bkg	-48.041159	-7.340571
bkg	-43.387017	-9.048798
bkg	-45.660576	-16.400697
bkg	-47.710315	-9.659842
bkg	-44.437393	-6.734227
bkg	-55.464173	-20.883949
bkg	-49.585302	-13.857116
bkg	-48.007996	-19.668316
bkg	-46.003561	-17.887327
bkg	-50.532547	-10.411174
bkg	-45.842455	-7.31225
bkg	-43.851828	-8.221647
bkg	-55.402661	-15.223841
bkg	-43.662507	-7.120553
bkg	-48.973124	-22.121387
bkg	-52.334047	-20.382632
bkg	-43.448171	-3.579979
bkg	-53.144517	-19.860459
bkg	-44.882484	-12.975678
bkg	-44.108706	-14.020217
bkg	-47.562836	-15.294511
bkg	-47.467426	-17.681717
bkg	-44.848214	-6.274628
bkg	-49.562664	-14.877112
bkg	-48.567618	-14.466008
bkg	-49.080466	-17.890096
bkg	-44.491222	-7.251226
bkg	-47.094107	-14.278799
bkg	-44.110193	-3.779639
bkg	-45.982212	-11.282406
bkg	-45.804459	-19.817241
bkg	-46.98248	-19.497482
bkg	-46.475679	-5.742052
bkg	-50.53806	-12.988586
bkg	-47.389802	-18.03247
bkg	-49.739839	-10.357796
bkg	-44.188052	-4.343409
bkg	-45.017875	-6.500893
bkg	-43.106208	-16.803596
bkg	-47.943892	-21.67375
bkg	-55.29615	-15.417419
bkg	-50.148639	-10.043256
